risk_label,method,attacker,id,strength,yaw,pitch,roll,bright,yaw_abs,pitch_abs,roll_abs,angle_max2,angle_max3
normal,mosaic,realesrgan,L20_C19,0.03,-41.3,3.4,-11.5,82.56,41.3,3.4,11.5,41.3,41.3
normal,mosaic,realesrgan,L21_C4,0.034,-62.3,-7.7,-7.7,64.45,62.3,7.7,7.7,62.3,62.3
normal,mosaic,realesrgan,L21_C5,0.044,-39,-7.8,-7.5,56.09,39,7.8,7.5,39,39
normal,mosaic,realesrgan,L21_C6,0.04,-16.7,-9.1,-4,51.04,16.7,9.1,4,16.7,16.7
normal,mosaic,realesrgan,L21_C7,0.034,-2.9,-9.9,-4.5,39.68,2.9,9.9,4.5,9.9,9.9
normal,mosaic,realesrgan,L21_C8,0.028,13.2,-12.8,-3.8,37.2,13.2,12.8,3.8,13.2,13.2
normal,mosaic,realesrgan,L21_C19,0.03,-40.6,6.8,-12,60.94,40.6,6.8,12,40.6,40.6
normal,mosaic,realesrgan,L22_C4,0.042,-66.7,-12.2,-6.2,92.24,66.7,12.2,6.2,66.7,66.7
normal,mosaic,realesrgan,L22_C5,0.048,-39.1,-5.5,-5.8,106.16,39.1,5.5,5.8,39.1,39.1
normal,mosaic,realesrgan,L22_C6,0.042,-16.1,-9.4,-2.6,106.29,16.1,9.4,2.6,16.1,16.1
normal,mosaic,realesrgan,L22_C7,0.048,-3.1,-10.4,0.4,94.48,3.1,10.4,0.4,10.4,10.4
normal,mosaic,realesrgan,L22_C8,0.042,9.6,-13.2,-2.9,99.35,9.6,13.2,2.9,13.2,13.2
normal,mosaic,realesrgan,L22_C9,0.038,26.2,-12.6,-1.4,91.94,26.2,12.6,1.4,26.2,26.2
normal,mosaic,realesrgan,L22_C15,0.04,-9.8,-30.6,5,115.13,9.8,30.6,5,30.6,30.6
normal,mosaic,realesrgan,L22_C16,0.042,-1.3,-27.6,-0.4,110.36,1.3,27.6,0.4,27.6,27.6
normal,mosaic,realesrgan,L22_C17,0.034,8,-29.8,-5.2,106.7,8,29.8,5.2,29.8,29.8
normal,mosaic,realesrgan,L22_C19,0.044,-42.3,6.6,-11.9,105.4,42.3,6.6,11.9,42.3,42.3
normal,mosaic,realesrgan,L23_C4,0.038,-62.6,-9.1,-7.4,52.84,62.6,9.1,7.4,62.6,62.6
normal,mosaic,realesrgan,L23_C5,0.044,-38.3,-4.6,-5.2,64.49,38.3,4.6,5.2,38.3,38.3
normal,mosaic,realesrgan,L23_C6,0.044,-15.8,-6.6,-4.4,64.7,15.8,6.6,4.4,15.8,15.8
normal,mosaic,realesrgan,L23_C7,0.044,-4,-7.9,-1.9,60.05,4,7.9,1.9,7.9,7.9
normal,mosaic,realesrgan,L23_C8,0.04,13.6,-10,-3.8,62.51,13.6,10,3.8,13.6,13.6
normal,mosaic,realesrgan,L23_C9,0.036,25.7,-13.2,-1.8,61.85,25.7,13.2,1.8,25.7,25.7
normal,mosaic,realesrgan,L23_C15,0.042,-10.6,-24.4,4.3,72.68,10.6,24.4,4.3,24.4,24.4
normal,mosaic,realesrgan,L23_C16,0.044,2.6,-26.8,-1.4,69.36,2.6,26.8,1.4,26.8,26.8
normal,mosaic,realesrgan,L23_C17,0.036,6.4,-28.8,-5,69.55,6.4,28.8,5,28.8,28.8
normal,mosaic,realesrgan,L23_C19,0.038,-39.8,8,-11.3,66.82,39.8,8,11.3,39.8,39.8
normal,mosaic,realesrgan,L24_C4,0.038,-66.2,-1.9,-9,27.42,66.2,1.9,9,66.2,66.2
normal,mosaic,realesrgan,L24_C5,0.044,-40.2,-7.7,-5.3,42.31,40.2,7.7,5.3,40.2,40.2
normal,mosaic,realesrgan,L24_C6,0.042,-17.2,-5,-4.4,43.62,17.2,5,4.4,17.2,17.2
normal,mosaic,realesrgan,L24_C7,0.048,-4.3,-5.4,-1.8,41.4,4.3,5.4,1.8,5.4,5.4
normal,mosaic,realesrgan,L24_C8,0.038,11.4,-11.2,-4.2,42.03,11.4,11.2,4.2,11.4,11.4
normal,mosaic,realesrgan,L24_C15,0.03,-10.2,-23,4,38.85,10.2,23,4,23,23
normal,mosaic,realesrgan,L24_C17,0.032,8.3,-28.2,-5.6,37.32,8.3,28.2,5.6,28.2,28.2
normal,mosaic,realesrgan,L24_C19,0.034,-40.3,3.4,-12.7,29.83,40.3,3.4,12.7,40.3,40.3
normal,mosaic,realesrgan,L24_C20,0.032,28.7,-3.5,3.1,38.98,28.7,3.5,3.1,28.7,28.7
normal,mosaic,realesrgan,L25_C6,0.038,-17.1,-13.3,-1.3,74.52,17.1,13.3,1.3,17.1,17.1
normal,mosaic,realesrgan,L25_C7,0.04,-1.2,-11.3,1.5,80.28,1.2,11.3,1.5,11.3,11.3
normal,mosaic,realesrgan,L25_C8,0.036,11.1,-13,-1.8,106.02,11.1,13,1.8,13,13
normal,mosaic,realesrgan,L25_C9,0.034,25,-12.7,-0.5,116.26,25,12.7,0.5,25,25
normal,mosaic,realesrgan,L25_C15,0.032,-6,-33.7,5.4,75.67,6,33.7,5.4,33.7,33.7
normal,mosaic,realesrgan,L25_C16,0.03,1.6,-26.9,-1.4,86.36,1.6,26.9,1.4,26.9,26.9
normal,mosaic,realesrgan,L25_C17,0.032,8.6,-31,-4.6,103.02,8.6,31,4.6,31,31
normal,mosaic,realesrgan,L25_C19,0.028,-41.9,0.2,-10.1,65.53,41.9,0.2,10.1,41.9,41.9
normal,mosaic,realesrgan,L25_C20,0.034,30.8,1.1,6.1,118.33,30.8,1.1,6.1,30.8,30.8
normal,mosaic,realesrgan,L26_C5,0.032,-38.8,-11.8,-4.9,43.67,38.8,11.8,4.9,38.8,38.8
normal,mosaic,realesrgan,L26_C6,0.034,-20.3,-10.9,-1.7,48.1,20.3,10.9,1.7,20.3,20.3
normal,mosaic,realesrgan,L26_C7,0.038,-2.8,-9,1.1,55.19,2.8,9,1.1,9,9
normal,mosaic,realesrgan,L26_C8,0.04,10.3,-13,-1.9,63.33,10.3,13,1.9,13,13
normal,mosaic,realesrgan,L26_C9,0.034,24.7,-12.3,-1.5,79.93,24.7,12.3,1.5,24.7,24.7
normal,mosaic,realesrgan,L26_C16,0.032,5,-17.6,-0.7,56.77,5,17.6,0.7,17.6,17.6
normal,mosaic,realesrgan,L26_C17,0.038,10.5,-29.3,-4.2,69.3,10.5,29.3,4.2,29.3,29.3
normal,mosaic,realesrgan,L26_C19,0.028,-38.3,-0.5,-8.5,40.74,38.3,0.5,8.5,38.3,38.3
normal,mosaic,realesrgan,L26_C20,0.03,30.6,1.7,5.4,80.17,30.6,1.7,5.4,30.6,30.6
normal,mosaic,realesrgan,L27_C5,0.028,-29.5,-19.9,7.7,27.85,29.5,19.9,7.7,29.5,29.5
normal,mosaic,realesrgan,L27_C6,0.03,-16.1,-8.1,-4.9,34.8,16.1,8.1,4.9,16.1,16.1
normal,mosaic,realesrgan,L27_C7,0.034,-3,-13.5,0.5,38.38,3,13.5,0.5,13.5,13.5
normal,mosaic,realesrgan,L27_C8,0.038,12.2,-12.1,-2.4,50.73,12.2,12.1,2.4,12.2,12.2
normal,mosaic,realesrgan,L27_C9,0.038,24.8,-11.6,-1,55.86,24.8,11.6,1,24.8,24.8
normal,mosaic,realesrgan,L27_C15,0.026,-11.2,-32.5,6.1,35.46,11.2,32.5,6.1,32.5,32.5
normal,mosaic,realesrgan,L27_C16,0.032,2.1,-22.4,-1.3,38.94,2.1,22.4,1.3,22.4,22.4
normal,mosaic,realesrgan,L27_C20,0.03,28.1,2,5.1,58.47,28.1,2,5.1,28.1,28.1
normal,mosaic,realesrgan,L28_C6,0.022,-20.4,-13.8,-1.2,45.09,20.4,13.8,1.2,20.4,20.4
normal,mosaic,realesrgan,L28_C7,0.028,-3.9,-17.1,0.3,42.23,3.9,17.1,0.3,17.1,17.1
normal,mosaic,realesrgan,L29_C7,0.028,-5.5,-13.6,-0.3,37.23,5.5,13.6,0.3,13.6,13.6
normal,mosaic,realesrgan,L29_C8,0.028,5.6,-12.4,-2.2,47.92,5.6,12.4,2.2,12.4,12.4
risky,blur,gfpgan,L1_C3,4.4,-69,-17.9,-2.5,173.65,69,17.9,2.5,69,69
risky,blur,gfpgan,L1_C4,8.4,-47.4,-14.5,-4,182.59,47.4,14.5,4,47.4,47.4
risky,blur,gfpgan,L1_C5,8.4,-27.5,-16.1,-2.2,171.74,27.5,16.1,2.2,27.5,27.5
risky,blur,gfpgan,L1_C6,9.4,-13.3,-16.4,-1.8,172.25,13.3,16.4,1.8,16.4,16.4
risky,blur,gfpgan,L1_C7,11,-3.5,-16.3,-1.9,169.65,3.5,16.3,1.9,16.3,16.3
risky,blur,gfpgan,L1_C8,9.4,11,-17.7,-1.8,167.03,11,17.7,1.8,17.7,17.7
risky,blur,gfpgan,L1_C9,5.2,25.6,-15.9,-1.7,164.91,25.6,15.9,1.7,25.6,25.6
risky,blur,gfpgan,L1_C15,5,-6.6,-31.7,3.6,176.67,6.6,31.7,3.6,31.7,31.7
risky,blur,gfpgan,L1_C16,6.4,-0.1,-32.7,-2.4,177.61,0.1,32.7,2.4,32.7,32.7
